partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag
P000166,Silverline Merchant Services 0166,ISV,Logistics,Strategic,Active,US,MA,Worcester,Northeast,Hosted Checkout,Direct,Low,Approved,Level 2,2024-08-12,Northeast,1
P000167,Granite Processing 0167,Gateway,SaaS,Enterprise,Active,US,TX,Houston,South,Hosted Checkout,Alliance,Low,Approved,Level 2,2019-09-15,South,1
P000168,Harbor Market 0168,Financial Institution,Logistics,Mid-Market,Active,US,CA,San Diego,West,API,Direct,High,Approved,Level 2,2024-04-02,West,1
P000169,Brightpath PayWorks 0169,Technology Platform,Gaming,SMB,Active,US,AZ,Mesa,West,API,Referral,Medium,Approved,Level 2,2024-07-13,West,1
P000170,Keystone PayWorks 0170,ISV,Logistics,SMB,Active,US,GA,Augusta,South,SDK,Direct,Low,Approved,Level 2,2019-04-18,South,1
P000171,Summit Billing 0171,Financial Institution,Nonprofit,Mid-Market,Active,US,WA,Spokane,West,Hosted Checkout,Referral,Low,Approved,Level 4,2025-02-07,West,1
P000172,Brightpath PayWorks 0172,Merchant Acquirer,Nonprofit,Mid-Market,Active,US,AZ,Tucson,West,Direct Processor,Direct,Low,Approved,Level 1,2021-09-07,West,1
P000173,Maple Processing 0173,Merchant Acquirer,Hospitality,Mid-Market,Active,US,FL,Orlando,South,SDK,Alliance,Medium,Approved,Level 2,2018-11-21,South,1
P000174,Cedar Checkout 0174,Marketplace,Fintech,Enterprise,Active,US,TX,Dallas,South,API,Direct,Low,Approved,Level 1,2024-06-30,South,1
P000175,Keystone Processing 0175,Financial Institution,Travel,Mid-Market,Active,US,NC,Raleigh,South,Batch File,Referral,Low,Approved,Level 1,2024-05-24,South,1
P000176,Ironwood Billing 0176,Merchant Acquirer,Retail,Enterprise,Active,US,CA,Sacramento,West,SFTP,Direct,Low,Approved,Level 1,2019-01-05,West,1
P000177,Prairie PayWorks 0177,ISV,SaaS,SMB,Active,US,WA,Bellevue,West,API,Direct,Low,Approved,Level 4,2019-07-15,West,1
P000178,NorthStar PayWorks 0178,Marketplace,Logistics,Enterprise,Active,US,NY,New York,Northeast,API,Direct,Low,Approved,Level 4,2018-12-03,Northeast,1
P000179,Brightpath Processing 0179,Financial Institution,Fintech,Enterprise,Active,US,TN,Knoxville,South,API,Direct,Low,Approved,Level 1,2020-01-16,South,1
P000180,Evergreen Commerce 0180,Gateway,Fintech,SMB,Dormant,US,CA,San Jose,West,Batch File,Direct,High,Approved,Level 2,2020-05-10,West,1
P000181,Skyline Payments 0181,Marketplace,Fintech,SMB,Active,US,NY,Rochester,Northeast,API,Direct,Medium,Approved,Level 4,2018-02-05,Northeast,1
P000182,Sunrise Processing 0182,ISO/Reseller,SaaS,Mid-Market,Active,US,CA,San Jose,West,SDK,Direct,High,Approved,Level 4,2019-07-24,West,1
P000183,Evergreen PayWorks 0183,ISV,SaaS,SMB,Active,US,TN,Memphis,South,API,Direct,Medium,Approved,Level 2,2024-02-10,South,1
P000184,Granite Solutions 0184,Technology Platform,Retail,SMB,Active,US,NJ,Princeton,Northeast,API,Direct,Low,Approved,Level 1,2021-07-30,Northeast,1
P000185,Prairie Connect 0185,Technology Platform,SaaS,SMB,Active,US,TX,Plano,South,SDK,Direct,Low,Approved,Level 2,2022-11-05,South,1
P000186,Prairie PayWorks 0186,ISV,Travel,SMB,Active,US,WA,Bellevue,West,API,Referral,Low,Approved,Level 3,2024-01-05,West,1
P000187,Keystone PayTech 0187,Technology Platform,Professional Services,Strategic,Pilot,US,MA,Springfield,Northeast,API,Direct,Low,Approved,Level 4,2020-05-15,Northeast,1
P000188,Prairie Market 0188,ISO/Reseller,Healthcare,SMB,Active,US,IL,Naperville,Midwest,Direct Processor,Direct,Low,Approved,Level 3,2021-03-21,Midwest,1
P000189,Harbor Processing 0189,Technology Platform,Fintech,Mid-Market,Active,US,IL,Springfield,Midwest,API,Alliance,Low,Approved,Level 1,2020-04-08,Midwest,1
P000190,Sunrise Connect 0190,Marketplace,Retail,SMB,Active,US,TX,San Antonio,South,Hosted Checkout,Referral,Low,Approved,Level 3,2022-05-17,South,1
P000191,Prairie Merchant Services 0191,ISO/Reseller,Hospitality,SMB,Active,US,CA,San Francisco,West,API,Direct,Medium,Approved,Level 3,2024-06-15,West,1
P000192,Summit Financial 0192,ISO/Reseller,SaaS,Mid-Market,Active,US,NV,Las Vegas,West,API,Referral,High,Approved,Level 3,2019-06-29,West,1
P000193,NorthStar Processing 0193,Marketplace,Healthcare,SMB,Active,US,NV,Henderson,West,API,Direct,Low,Approved,Level 4,2018-03-05,West,1
P000194,Sunrise PayWorks 0194,Technology Platform,Utilities,SMB,Active,US,NC,Charlotte,South,API,Referral,Low,Approved,Level 1,2024-10-24,South,1
P000195,Prairie Solutions 0195,Financial Institution,Retail,Enterprise,Active,US,TX,Austin,South,Direct Processor,Referral,Medium,Approved,Level 2,2018-12-16,South,1
P000196,Keystone Gateway 0196,Bank Sponsor,Travel,Mid-Market,Active,US,NY,Rochester,Northeast,API,Referral,Low,Approved,Level 2,2022-01-16,Northeast,1
P000197,Sunrise Commerce 0197,ISV,Government,Enterprise,Pilot,US,CO,Boulder,West,API,Alliance,Low,Approved,Level 2,2019-12-11,West,1
P000198,Riverbend Connect 0198,ISV,Nonprofit,SMB,Active,US,NV,Henderson,West,SFTP,Direct,Low,Approved,Level 1,2023-08-15,West,1
P000199,Maple Merchant Services 0199,ISV,Retail,SMB,Active,US,NV,Las Vegas,West,API,Alliance,Low,Approved,Level 3,2023-01-11,West,1
P000200,NorthStar Processing 0200,ISO/Reseller,Fintech,SMB,Active,US,PA,Pittsburgh,Northeast,Hosted Checkout,Direct,Low,Approved,Level 2,2018-07-14,Northeast,1
P000201,Prairie Financial 0201,Merchant Acquirer,Fintech,Mid-Market,Active,US,NC,Greensboro,South,SDK,Direct,Low,Approved,Level 3,2017-05-14,South,1
P000202,Granite Checkout 0202,Financial Institution,Fintech,Enterprise,Active,US,CA,San Diego,West,API,Referral,Low,Approved,Level 3,2021-02-11,West,1
P000203,Sunrise Financial 0203,ISO/Reseller,Utilities,SMB,Active,US,CA,San Francisco,West,Direct Processor,Alliance,Medium,Approved,Level 1,2020-11-28,West,1
P000204,Silverline Connect 0204,Financial Institution,Travel,Enterprise,Active,US,NV,Las Vegas,West,Batch File,Alliance,High,Approved,Level 4,2018-07-25,West,1
P000205,Copper Merchant Services 0205,ISO/Reseller,Fintech,Mid-Market,Active,US,GA,Atlanta,South,Batch File,Direct,Low,Expired,Level 3,2018-01-26,South,1
P000206,Prairie Billing 0206,Gateway,Utilities,Enterprise,Active,US,AZ,Scottsdale,West,SFTP,Direct,Low,Pending Review,Level 1,2024-08-01,West,1
P000207,Skyline Processing 0207,ISO/Reseller,Professional Services,SMB,Active,US,CA,San Jose,West,SFTP,Direct,Medium,Approved,Level 1,2022-06-23,West,1
P000208,Ironwood Checkout 0208,Marketplace,Education,Mid-Market,Active,US,WA,Seattle,West,API,Referral,Low,Approved,Level 2,2019-05-18,West,1
P000209,Summit Merchant Services 0209,Merchant Acquirer,Fintech,Mid-Market,Active,US,AZ,Mesa,West,API,Direct,Low,Approved,Level 4,2022-02-26,West,1
P000210,Silverline Checkout 0210,Merchant Acquirer,Retail,Strategic,Active,US,CA,San Diego,West,Batch File,Direct,Low,Approved,Level 2,2020-01-28,West,1
P000211,Cedar PayWorks 0211,Merchant Acquirer,Logistics,SMB,Active,US,IL,Chicago,Midwest,API,Direct,Low,Approved,Level 2,2018-01-25,Midwest,1
P000212,Clearwater Processing 0212,ISO/Reseller,Fintech,Mid-Market,Active,US,WA,Bellevue,West,SDK,Direct,Low,Approved,Level 1,2017-10-18,West,1
P000213,Cedar Solutions 0213,Technology Platform,Professional Services,SMB,Pilot,US,WA,Seattle,West,SFTP,Direct,Low,Approved,Level 3,2023-04-27,West,1
P000214,Summit PayTech 0214,Merchant Acquirer,Healthcare,Enterprise,Active,US,TX,San Antonio,South,API,Direct,High,Approved,Level 3,2025-06-10,South,1
P000215,Keystone Financial 0215,Bank Sponsor,Professional Services,SMB,Active,US,CO,Colorado Springs,West,Batch File,Direct,Low,Approved,Level 4,2024-09-29,West,1
P000216,Evergreen Commerce 0216,ISV,SaaS,SMB,Active,US,TX,Houston,South,API,Referral,Low,Approved,Level 3,2019-09-15,South,1
P000217,Granite Merchant Services 0217,Gateway,Retail,SMB,Pilot,US,TX,Plano,South,Hosted Checkout,Alliance,Low,Approved,Level 4,2018-12-09,South,1
P000218,Copper Billing 0218,Technology Platform,Retail,SMB,Active,US,OH,Columbus,Midwest,Batch File,Direct,Low,Approved,Level 2,2021-08-29,Midwest,1
P000219,Cedar Financial 0219,ISV,Professional Services,Mid-Market,Active,US,NC,Raleigh,South,Batch File,Direct,Low,Approved,Level 4,2024-11-01,South,1
P000220,Summit Payments 0220,Technology Platform,Retail,Mid-Market,Active,US,MA,Cambridge,Northeast,SDK,Direct,Low,Approved,Level 1,2024-12-09,Northeast,1
P000221,RedRock PayWorks 0221,Bank Sponsor,Fintech,Enterprise,Active,US,WA,Tacoma,West,SDK,Alliance,Medium,Approved,Level 1,2018-04-29,West,1
P000222,Brightpath PayTech 0222,ISV,Retail,Mid-Market,Active,US,GA,Alpharetta,South,API,Direct,Low,Approved,Level 3,2021-02-15,South,1
P000223,Skyline Platform 0223,Marketplace,Retail,Enterprise,Active,US,CA,Sacramento,West,API,Direct,Low,Pending Review,Level 4,2018-09-07,West,1
P000224,RedRock Checkout 0224,ISO/Reseller,Logistics,Enterprise,Active,US,NY,New York,Northeast,SFTP,Referral,Low,Approved,Level 1,2017-11-16,Northeast,1
P000225,Oakstone Commerce 0225,ISV,Hospitality,Strategic,Active,US,TX,Austin,South,SDK,Referral,High,Approved,Level 2,2023-03-16,South,1
P000226,Harbor PayWorks 0226,ISO/Reseller,Professional Services,Mid-Market,Active,US,TX,Houston,South,SDK,Alliance,Low,Approved,Level 2,2023-02-17,South,1
P000227,Evergreen Checkout 0227,Gateway,Retail,Mid-Market,Active,US,MI,Detroit,Midwest,API,Alliance,Medium,Approved,Level 1,2025-04-12,Midwest,1
P000228,Prairie Checkout 0228,Bank Sponsor,Nonprofit,Strategic,Active,US,NY,Syracuse,Northeast,API,Direct,High,Approved,Level 4,2022-10-30,Northeast,1
P000229,Ironwood Merchant Services 0229,Bank Sponsor,Retail,SMB,Active,US,NV,Reno,West,Batch File,Direct,Low,Approved,Level 2,2018-06-20,West,1
P000230,Clearwater Billing 0230,Gateway,Nonprofit,Enterprise,Active,US,NC,Durham,South,Direct Processor,Direct,Low,Approved,Level 1,2023-07-23,South,1
P000231,Summit Commerce 0231,ISO/Reseller,Nonprofit,Mid-Market,Active,US,PA,Allentown,Northeast,API,Alliance,High,Approved,Level 2,2018-10-08,Northeast,1
P000232,RedRock Checkout 0232,Technology Platform,Hospitality,SMB,Active,US,FL,Fort Lauderdale,South,SFTP,Direct,Low,Approved,Level 2,2018-12-14,South,1
P000233,Prairie PayTech 0233,ISO/Reseller,Fintech,SMB,Active,US,GA,Alpharetta,South,API,Alliance,Low,Approved,Level 2,2019-03-23,South,1
P000234,Clearwater Commerce 0234,ISO/Reseller,Travel,Enterprise,Suspended,US,FL,Miami,South,Hosted Checkout,Direct,Low,Approved,Level 4,2020-09-20,South,1
P000235,Silverline Financial 0235,Technology Platform,Fintech,Enterprise,Active,US,CA,Los Angeles,West,API,Direct,Low,Approved,Level 1,2020-02-21,West,1
P000236,Copper Gateway 0236,Marketplace,Fintech,Enterprise,Active,US,CO,Boulder,West,Hosted Checkout,Partner-sourced,Low,Approved,Level 3,2024-01-28,West,1
P000237,Evergreen Financial 0237,Bank Sponsor,Hospitality,SMB,Suspended,US,TX,Austin,South,Hosted Checkout,Direct,Low,Approved,Level 3,2019-01-07,South,1
P000238,Silverline Commerce 0238,Gateway,Hospitality,SMB,Active,US,AZ,Phoenix,West,Direct Processor,Alliance,High,Approved,Level 2,2019-10-13,West,1
P000239,Silverline PayTech 0239,Financial Institution,Utilities,Mid-Market,Dormant,US,NC,Charlotte,South,Direct Processor,Referral,High,Approved,Level 4,2019-08-27,South,1
P000240,Maple Solutions 0240,Gateway,Retail,Mid-Market,Active,US,CA,San Jose,West,API,Direct,High,Approved,Level 1,2020-06-19,West,1
P000241,Oakstone Payments 0241,ISV,Healthcare,Mid-Market,Active,US,TN,Nashville,South,SDK,Direct,Low,Expired,Level 3,2017-03-31,South,1
P000242,Summit Market 0242,Financial Institution,Hospitality,Enterprise,Dormant,US,VA,Richmond,South,Hosted Checkout,Direct,High,Approved,Level 4,2020-05-21,South,1
P000243,Keystone Billing 0243,Gateway,Hospitality,Strategic,Dormant,US,UT,Ogden,West,SFTP,Direct,Medium,Approved,Level 3,2021-01-01,West,1
P000244,Brightpath Payments 0244,Merchant Acquirer,Gaming,SMB,Active,US,NY,Buffalo,Northeast,Batch File,Referral,Low,Approved,Level 4,2019-01-16,Northeast,1
P000245,Cedar Checkout 0245,ISV,Fintech,Strategic,Active,US,AZ,Tempe,West,API,Alliance,Low,Approved,Level 3,2024-12-13,West,1
P000246,Evergreen Processing 0246,Merchant Acquirer,Travel,SMB,Active,US,TN,Memphis,South,API,Direct,Low,Approved,Level 1,2025-03-20,South,1
P000247,Prairie PayTech 0247,ISO/Reseller,Professional Services,Mid-Market,Pilot,US,NY,Rochester,Northeast,Batch File,Direct,Low,Approved,Level 4,2022-01-23,Northeast,1
P000248,Cedar Market 0248,Technology Platform,Travel,SMB,Active,US,MI,Grand Rapids,Midwest,SDK,Partner-sourced,Medium,Pending Review,Level 4,2023-08-31,Midwest,1
P000249,Granite PayWorks 0249,Technology Platform,Utilities,SMB,Active,US,MI,Ann Arbor,Midwest,API,Referral,Medium,Approved,Level 3,2025-03-09,Midwest,1
P000250,Keystone Processing 0250,ISV,Retail,Mid-Market,Active,US,MA,Worcester,Northeast,API,Direct,Medium,Approved,Level 1,2019-03-29,Northeast,1
P000251,Granite Platform 0251,Bank Sponsor,Education,SMB,Suspended,US,TX,Houston,South,API,Direct,Medium,Approved,Level 2,2019-01-28,South,1
P000252,Summit Commerce 0252,Merchant Acquirer,Travel,Mid-Market,Active,US,NY,Buffalo,Northeast,SDK,Direct,Medium,Approved,Level 3,2024-06-29,Northeast,1
P000253,Prairie Processing 0253,ISO/Reseller,Hospitality,Enterprise,Pilot,US,MA,Cambridge,Northeast,Hosted Checkout,Direct,Low,Approved,Level 4,2020-05-09,Northeast,1
P000254,Silverline PayTech 0254,ISO/Reseller,Logistics,Enterprise,Active,US,TX,Austin,South,SDK,Alliance,Medium,Approved,Level 1,2019-05-18,South,1
P000255,Cedar Commerce 0255,Technology Platform,SaaS,SMB,Active,US,CA,San Francisco,West,SDK,Referral,Medium,Approved,Level 3,2021-05-09,West,1
P000256,Clearwater PayTech 0256,ISO/Reseller,Logistics,SMB,Active,US,IL,Springfield,Midwest,API,Referral,Medium,Approved,Level 3,2023-05-10,Midwest,1
P000257,Evergreen Merchant Services 0257,Gateway,Fintech,SMB,Active,US,TN,Nashville,South,Hosted Checkout,Referral,Low,Approved,Level 2,2022-06-12,South,1
P000258,Maple Financial 0258,ISV,Healthcare,Mid-Market,Suspended,US,WA,Bellevue,West,API,Direct,Medium,Approved,Level 4,2021-03-06,West,1
P000259,Oakstone Financial 0259,ISV,Hospitality,Enterprise,Active,US,GA,Augusta,South,SDK,Direct,Medium,Expired,Level 3,2025-03-05,South,1
P000260,Silverline Commerce 0260,Merchant Acquirer,Logistics,Mid-Market,Active,US,CA,San Diego,West,API,Alliance,Low,Approved,Level 2,2020-06-28,West,1
P000261,Skyline Checkout 0261,ISV,Logistics,SMB,Active,US,NC,Charlotte,South,API,Referral,Low,Approved,Level 3,2022-03-17,South,1
P000262,Skyline PayTech 0262,Marketplace,Travel,Mid-Market,Active,US,MN,Minneapolis,Midwest,Batch File,Alliance,Medium,Expired,Level 3,2019-11-26,Midwest,1
P000263,Ironwood Solutions 0263,Technology Platform,Retail,Enterprise,Active,US,CA,San Jose,West,API,Alliance,Medium,Approved,Level 4,2017-03-24,West,1
P000264,RedRock Platform 0264,ISO/Reseller,Retail,SMB,Active,US,IL,Chicago,Midwest,Direct Processor,Alliance,Medium,Approved,Level 2,2021-03-23,Midwest,1
P000265,Skyline Solutions 0265,ISO/Reseller,SaaS,Enterprise,Active,US,NJ,Jersey City,Northeast,Batch File,Referral,Low,Approved,Level 2,2024-04-05,Northeast,1
P000266,Riverbend Gateway 0266,ISO/Reseller,Professional Services,SMB,Active,US,OH,Columbus,Midwest,Direct Processor,Referral,Low,Approved,Level 2,2018-09-07,Midwest,1
P000267,Riverbend Financial 0267,Financial Institution,Hospitality,Mid-Market,Active,US,WA,Seattle,West,Batch File,Direct,Medium,Approved,Level 3,2021-09-11,West,1
P000268,Riverbend Checkout 0268,Merchant Acquirer,Gaming,Mid-Market,Dormant,US,CO,Boulder,West,Hosted Checkout,Alliance,High,Approved,Level 4,2018-11-28,West,1
P000269,Cedar Gateway 0269,ISV,Education,Enterprise,Suspended,US,NY,Buffalo,Northeast,SDK,Direct,Medium,Approved,Level 4,2020-12-26,Northeast,1
P000270,Brightpath Connect 0270,Financial Institution,Professional Services,SMB,Active,US,TX,San Antonio,South,SDK,Direct,Low,Pending Review,Level 4,2023-12-18,South,1
P000271,Ironwood Connect 0271,Gateway,Nonprofit,SMB,Active,US,PA,Philadelphia,Northeast,API,Direct,Low,Pending Review,Level 4,2022-02-18,Northeast,1
P000272,Silverline Connect 0272,Financial Institution,Fintech,Mid-Market,Active,US,PA,Pittsburgh,Northeast,API,Referral,Low,Approved,Level 3,2018-10-11,Northeast,1
P000273,NorthStar Market 0273,Technology Platform,Education,Mid-Market,Active,US,NJ,Newark,Northeast,SDK,Alliance,Low,Approved,Level 1,2025-06-28,Northeast,1
P000274,Cedar Checkout 0274,Technology Platform,Gaming,SMB,Active,US,UT,Ogden,West,API,Direct,High,Approved,Level 2,2017-07-07,West,1
P000275,Harbor PayTech 0275,ISO/Reseller,Professional Services,Enterprise,Suspended,US,FL,Fort Lauderdale,South,Hosted Checkout,Direct,High,Approved,Level 2,2021-07-11,South,1
P000276,Granite Connect 0276,ISV,Retail,Mid-Market,Active,US,FL,Orlando,South,Batch File,Referral,Low,Approved,Level 1,2017-07-19,South,1
P000277,Clearwater Gateway 0277,Marketplace,Retail,Mid-Market,Active,US,PA,Philadelphia,Northeast,Hosted Checkout,Alliance,Low,Approved,Level 1,2024-10-18,Northeast,1
P000278,Keystone Commerce 0278,Marketplace,SaaS,SMB,Pilot,US,NC,Greensboro,South,API,Direct,Medium,Approved,Level 1,2020-03-03,South,1
P000279,Granite Processing 0279,ISO/Reseller,Hospitality,Enterprise,Active,US,CO,Boulder,West,API,Alliance,High,Approved,Level 2,2019-05-01,West,1
P000280,Summit Financial 0280,Technology Platform,SaaS,Enterprise,Active,US,PA,Pittsburgh,Northeast,Hosted Checkout,Direct,Medium,Approved,Level 4,2024-03-24,Northeast,1
P000281,Summit Commerce 0281,ISV,Retail,Enterprise,Active,US,NV,Reno,West,API,Direct,Medium,Pending Review,Level 1,2017-07-07,West,1
P000282,Summit Platform 0282,Merchant Acquirer,Logistics,Strategic,Active,US,TX,Dallas,South,API,Partner-sourced,Low,Approved,Level 2,2021-06-28,South,1
P000283,Silverline Commerce 0283,Marketplace,Education,Mid-Market,Active,US,NY,Rochester,Northeast,SFTP,Partner-sourced,Medium,Approved,Level 2,2021-09-01,Northeast,1
P000284,Clearwater Processing 0284,Marketplace,Healthcare,SMB,Active,US,CA,Sacramento,West,SDK,Direct,Low,Approved,Level 2,2022-06-23,West,1
P000285,Oakstone Solutions 0285,Technology Platform,SaaS,SMB,Active,US,GA,Atlanta,South,API,Alliance,Medium,Approved,Level 3,2022-11-13,South,1
P000286,Keystone Payments 0286,Marketplace,Travel,SMB,Pilot,US,AZ,Scottsdale,West,Batch File,Referral,High,Approved,Level 1,2017-02-17,West,1
P000287,Prairie Solutions 0287,Financial Institution,Logistics,SMB,Dormant,US,FL,Jacksonville,South,API,Direct,Low,Approved,Level 4,2024-03-20,South,1
P000288,NorthStar Commerce 0288,Merchant Acquirer,Hospitality,Mid-Market,Active,US,IL,Chicago,Midwest,Hosted Checkout,Direct,Medium,Approved,Level 3,2021-07-11,Midwest,1
P000289,Sunrise Market 0289,Financial Institution,Hospitality,Strategic,Active,US,TX,Austin,South,Batch File,Alliance,Medium,Pending Review,Level 4,2021-01-28,South,1
P000290,Prairie Payments 0290,Merchant Acquirer,Government,Mid-Market,Active,US,GA,Alpharetta,South,API,Direct,Medium,Approved,Level 3,2020-10-30,South,1
P000291,Ironwood Commerce 0291,ISO/Reseller,Professional Services,SMB,Pilot,US,AZ,Mesa,West,SFTP,Referral,Medium,Approved,Level 1,2019-11-08,West,1
P000292,Summit Billing 0292,ISV,Hospitality,SMB,Active,US,AZ,Scottsdale,West,SFTP,Referral,Low,Approved,Level 3,2022-01-20,West,1
P000293,Silverline PayWorks 0293,Bank Sponsor,Retail,Enterprise,Active,US,MA,Cambridge,Northeast,Direct Processor,Direct,Low,Approved,Level 4,2023-06-28,Northeast,1
P000294,Prairie Financial 0294,Merchant Acquirer,SaaS,Enterprise,Dormant,US,NY,New York,Northeast,Direct Processor,Partner-sourced,Low,Approved,Level 4,2021-06-18,Northeast,1
P000295,Oakstone PayWorks 0295,Financial Institution,Retail,Mid-Market,Pilot,US,CA,San Francisco,West,Hosted Checkout,Partner-sourced,Medium,Approved,Level 3,2025-04-07,West,1
P000296,Granite PayWorks 0296,ISV,Gaming,Mid-Market,Active,US,IL,Naperville,Midwest,API,Direct,High,Approved,Level 1,2024-02-22,Midwest,1
P000297,Ironwood Billing 0297,ISO/Reseller,SaaS,Strategic,Suspended,US,OH,Cincinnati,Midwest,Hosted Checkout,Referral,Medium,Approved,Level 1,2017-02-22,Midwest,1
P000298,Riverbend Gateway 0298,Technology Platform,Retail,SMB,Active,US,TX,Dallas,South,API,Referral,Medium,Rejected,Level 2,2025-06-14,South,1
